team,player_number,player_name,left,top,success,game_index,rival,home
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,10.4372%,54.0708%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,90.1975%,51.55%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,17.9831%,73.9849%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,11.1425%,51.1719%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,90.4795%,52.8104%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,85.9662%,47.5167%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,12,S. HERTEL HERMOSA,77.0804%,12.856%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,70,C. LUENGO NEVADO,90.1975%,46.2563%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARRO,86.5303%,55.3312%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,33.78%,76.7578%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARRO,36.3188%,32.8962%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARRO,90.1269%,7.31027%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,13,L. ALONSO MENOR,71.0155%,19.1579%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,65.3738%,53.3145%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,13.6107%,57.8519%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARRO,92.7363%,48.273%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,9.80254%,52.4323%,True,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,11.213%,59.7425%,False,1,TOBARRA CB,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARRO,32.9337%,21.5527%,True,1,TOBARRA CB,False
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,10.9309%,42.3491%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,6.98166%,62.7675%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,9.87306%,45.248%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,7.12271%,57.2217%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,93.0889%,63.5237%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,32.2285%,26.7203%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,8.88575%,61.6331%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,7,J. GARCIA CABRERA,27.0099%,11.3435%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,8.60367%,38.4419%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,87.7997%,49.1552%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,92.3131%,41.7189%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,11.1425%,71.7162%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,25.8815%,86.4628%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,27.5035%,82.6816%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,23,A. OMERAGIC ALIC,72.0028%,13.7383%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,7,J. GARCIA CABRERA,22.2849%,89.3617%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,91.4669%,55.2051%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,23,A. OMERAGIC ALIC,18.6883%,95.1595%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,89.4922%,94.4033%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,28.6319%,80.4129%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,88.5755%,42.2231%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,90.6911%,71.5902%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,10.0846%,41.2148%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,7,J. GARCIA CABRERA,93.8646%,92.7648%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,34,S. RODRIGUEZ HERNANDEZ,7.68688%,6.30195%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,23,A. OMERAGIC ALIC,14.6685%,52.4323%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,86.0367%,33.7785%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,10.0141%,51.4239%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,68.1241%,28.1067%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,70.6629%,20.2923%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,22.9901%,23.4433%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,13.6107%,67.4309%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,90.0564%,42.0971%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,75.811%,52.1802%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,12,J. LORENZO MEDINA,11.4245%,35.9211%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,89.4217%,37.9378%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,9.87306%,72.9766%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,89.3512%,40.2065%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,93.653%,60.4988%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,6.41749%,62.6414%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,34,S. RODRIGUEZ HERNANDEZ,94.4288%,59.2384%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,39,E. GANDARA MARTIN,5.43018%,59.2384%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,51,J. GARCIA GARCIA,8.74471%,40.4585%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,34,S. RODRIGUEZ HERNANDEZ,92.8773%,55.4572%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,24.7532%,55.8353%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,44,G. CAMPOS RODRIGUEZ,35.6135%,44.6178%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,8.25106%,43.1054%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,22.0028%,50.7937%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,25,E. RAMOS BELASTEGUI,89.9859%,56.8436%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,25,E. RAMOS BELASTEGUI,10.6488%,92.1346%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,21.7207%,11.4696%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,51,J. GARCIA GARCIA,7.26375%,6.55403%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,25,E. RAMOS BELASTEGUI,27.2214%,15.7549%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,74.9647%,51.55%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,44,G. CAMPOS RODRIGUEZ,13.5402%,31.7618%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,55,M. MOLINA HERRERA,6.91114%,60.2467%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,74.9647%,52.8104%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,80.2539%,32.266%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,3,J. ORAMAS MARTEL,82.5811%,50.2896%,True,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,86.9535%,39.8283%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,20.7334%,31.8879%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,39,E. GANDARA MARTIN,8.18054%,43.4835%,False,1,BALONCESTO ALCALA,True
NÁUTICO TENERIFE,5,E. GONZALEZ CAMEJO,81.3117%,43.3574%,False,1,BALONCESTO ALCALA,True
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,12.2708%,37.8117%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,34.0621%,30.5015%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,8.25106%,42.6012%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,9.0268%,36.6774%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,75.4584%,84.8243%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,3,J. ONGIL FERNANDEZ,37.8702%,49.2813%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,19.8872%,23.9474%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,92.5952%,60.1206%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,90.6911%,76.0016%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,8.03949%,39.0721%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,12.3413%,24.7037%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,10.0141%,42.3491%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,12.3413%,38.4419%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,82,B. ELTING,6.06488%,95.5376%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,93.3004%,57.4738%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,65.3738%,61.5071%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,66.5726%,12.982%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,10.5783%,39.3242%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,92.1721%,58.6082%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,32.299%,25.5859%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,33.3568%,24.8297%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,92.3836%,60.1206%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,68.2652%,68.3132%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,76.1636%,12.4779%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,29.9013%,24.3255%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,82,B. ELTING,9.09732%,96.2939%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,90.268%,36.8034%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,8.46262%,42.7272%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,91.4669%,62.1373%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,89.1396%,40.3325%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,91.7489%,56.9697%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,85.6135%,40.2065%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,32.0169%,19.7881%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,82,B. ELTING,8.3921%,61.381%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,82,B. ELTING,7.12271%,64.2799%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,74.7532%,10.4612%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,16.9958%,67.4309%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,26.3752%,11.4696%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,74.33%,88.2274%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,10.2962%,38.3159%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,89.4217%,58.6082%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,9.23836%,56.7176%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,90.6206%,60.3727%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,70.7334%,21.1746%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,92.1721%,95.1595%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,10.9309%,35.417%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,72.0028%,22.9391%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,8.53315%,40.5846%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,3,J. ONGIL FERNANDEZ,10.5783%,45.248%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,89.3512%,52.3062%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,73.6248%,13.7383%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,6.98166%,32.0139%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,82,B. ELTING,89.1396%,40.3325%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,82.2285%,49.1552%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,3,J. ONGIL FERNANDEZ,28.1382%,17.0153%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,90.3385%,27.3505%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,84.0621%,46.0043%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,90.3385%,58.3561%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,3,J. ONGIL FERNANDEZ,24.6827%,49.2813%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,77.0099%,89.8659%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,5,D. MARTINEZ DE LA SERNA,29.4076%,84.9503%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,9.30889%,48.399%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,66.6432%,51.2979%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,94.3583%,95.6637%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,93.9351%,59.6165%,True,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,26.1636%,82.3035%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,16.7137%,37.9378%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,19,M. YOUNG MEDIERO,11.0014%,58.2301%,False,1,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,92.4542%,57.7259%,False,1,NÁUTICO TENERIFE,False
C.D. BASKET GLOBALCAJA QUINTANAR,6,I. CONDES LOPEZ-CEPERO,27.0804%,83.1858%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,80.6065%,73.6068%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,66.0085%,62.5154%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,89.8449%,58.4821%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,90.7616%,44.7439%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,77.3625%,90.1179%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,7.47532%,74.6151%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,91.3963%,55.2051%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,9.73202%,49.9115%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,89.2102%,54.953%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,87.165%,26.0901%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,9.80254%,61.129%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,29.6192%,76.1276%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,9.94358%,45.6261%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,6.7701%,58.104%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,1,G. ZALAZAR RODRIGUEZ,91.0437%,38.1898%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,8,A. VERA PICAZO,89.5628%,93.2689%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,9.23836%,94.9074%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,14,M. VILLALBA BAULBYS,33.2158%,35.9211%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,21,A. CAÑAS-BALIÑA MENGIBAR,61.213%,78.9005%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,6.41749%,45.7522%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,8,A. VERA PICAZO,86.4598%,69.9517%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,1,G. ZALAZAR RODRIGUEZ,89.4922%,63.1456%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,88.9986%,38.4419%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,14,M. VILLALBA BAULBYS,64.598%,59.6165%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,5.92384%,65.9184%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,21,A. CAÑAS-BALIÑA MENGIBAR,90.4795%,37.9378%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,8.3921%,94.2772%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,6.69958%,43.7356%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,25.5289%,12.982%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,7.89845%,39.4502%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,21,A. CAÑAS-BALIÑA MENGIBAR,70.1693%,81.7994%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,21,A. CAÑAS-BALIÑA MENGIBAR,6.06488%,93.0168%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,8,A. VERA PICAZO,90.3385%,57.5999%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,6,I. CONDES LOPEZ-CEPERO,16.1495%,24.0735%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,12.3413%,44.1137%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,21,A. CAÑAS-BALIÑA MENGIBAR,7.26375%,94.9074%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,92.2426%,55.2051%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,6.41749%,45.7522%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,14,M. VILLALBA BAULBYS,67.3484%,64.7841%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,6,I. CONDES LOPEZ-CEPERO,9.80254%,61.129%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,34.4852%,48.7771%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,69.5346%,20.2923%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,8,A. VERA PICAZO,94.3583%,33.2743%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,8,A. VERA PICAZO,82.3695%,62.7675%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,69.5346%,21.5527%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,90.7616%,36.6774%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,89.4217%,57.8519%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,6.06488%,44.8699%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,12,M. MIJE BENITEZ,16.7137%,57.0957%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,6,I. CONDES LOPEZ-CEPERO,16.7137%,57.0957%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,1,G. ZALAZAR RODRIGUEZ,28.914%,79.1525%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,89.4217%,57.8519%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,6,I. CONDES LOPEZ-CEPERO,20.8745%,30.8796%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,88.5049%,56.4655%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,3,A. ANDRADE ROSSI,69.5346%,20.2923%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,7.05219%,57.2217%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,21,A. CAÑAS-BALIÑA MENGIBAR,89.1396%,91.8825%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,8,A. VERA PICAZO,32.9337%,70.96%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,24,J. LUJAN MARCOS,69.5346%,20.2923%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,2,C. MURRAY,92.1721%,43.8616%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,90.409%,58.104%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,8.3921%,94.2772%,False,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,6,I. CONDES LOPEZ-CEPERO,7.89845%,58.3561%,True,1,ALCOBENDAS C.B.,True
C.D. BASKET GLOBALCAJA QUINTANAR,50,A. GARCIA BORREGO,89.6333%,52.9364%,False,1,ALCOBENDAS C.B.,True
