team,player_number,left,top,success,game_index,rival,home
NÁUTICO TENERIFE,55,19.0409,39.5763,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,39,15.6559,25.0818,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,51,17.700999999999993,79.5307,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,44,5.9238,64.9101,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,5,19.393500000000003,56.7176,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,51,35.1904,61.6331,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,55,9.6615,65.0362,True,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,44,6.41749,45.122,True,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,1,33.4979,71.086,False,5,GRUPO INTERBUS ALCOBENDAS,True
NÁUTICO TENERIFE,39,28.7729,49.0292,False,5,GRUPO INTERBUS ALCOBENDAS,True
GRUPO INTERBUS ALCOBENDAS,4,28.843400000000003,80.9171,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,77,29.337100000000007,16.133,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,17.0663,74.111,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,32.4401,73.6068,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,16.8547,40.0804,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,33,12.3413,29.3671,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,16,8.039500000000004,76.7578,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,8.462599999999995,65.5403,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,24,14.174899999999994,67.809,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,17.348399999999998,40.8367,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,17,7.052199999999999,94.7814,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,16,12.0592,61.381,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,5.500699999999995,96.1678,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,12.3413,77.0099,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,4,28.6319,18.9059,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,15.726399999999998,21.4266,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,8.60367,32.7702,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,24,9.943600000000004,31.6358,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,17,35.8251,61.5071,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,25,9.52045,32.392,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,22.0733,45.8782,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,33,30.324399999999997,77.7661,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,13.187600000000003,33.7785,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,25,32.5106,27.0984,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,23.554299999999998,11.0914,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,23.4133,10.3352,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,19.323,51.0458,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,13.540199999999999,27.4765,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,77,13.610699999999994,78.2703,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,13.1876,68.3132,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,7.96897,45.6261,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,16,17.3484,47.7688,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,15.726399999999998,72.9766,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,17,9.732,17.0153,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,33.8505,41.5929,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,29.901300000000006,19.1579,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,5.994399999999999,95.0335,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,10.2257,33.4004,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,33,24.2595,75.4974,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,15.726399999999998,21.4266,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,22.4965,90.8742,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,29.901300000000006,19.284,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,12.834999999999994,51.4239,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,32.6516,76.5057,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,77,12.6939,87.093,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,17.348399999999998,56.9697,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,16,9.943600000000004,36.9294,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,9.09732,38.4419,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,15.5853,59.6165,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,28.914,10.9654,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,15,11.142499999999998,63.3977,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,16,11.5656,62.5154,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,17,7.8279,55.9613,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,15.232699999999994,53.4406,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,33,13.8223,18.9059,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,24,14.3159,39.8283,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,16,12.975999999999999,31.7618,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,5,34.2031,29.8713,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,13.5402,25.838,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,41,9.661500000000004,64.658,True,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,14,6.98166,2.01663,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,25,11.5656,62.5154,False,5,NÁUTICO TENERIFE,False
GRUPO INTERBUS ALCOBENDAS,4,12.1298,96.4199,False,5,NÁUTICO TENERIFE,False
BALONCESTO ALCALA,14,7.5458,50.1636,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,12,6.69958,47.7688,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,8.11001,48.6511,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,10.507800000000003,5.29364,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,34.3441,73.1027,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,10,5.500699999999995,49.2813,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,4,9.87306,49.1552,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,14,6.06488,48.7771,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,91,13.8223,48.0209,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,5,20.239800000000002,6.55403,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,13.117099999999994,47.3907,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,91,9.87306,49.1552,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,91,7.616399999999999,49.0292,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,10.0846,18.1496,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,14,20.239800000000002,10.2092,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,11.283500000000004,24.5776,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,10,22.849100000000007,91.6304,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,8.03949,48.0209,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,30.677000000000007,15.7549,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,5.218599999999995,46.2563,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,4,7.54584,46.2563,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,10.6488,46.7605,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,4,7.2637,46.5084,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,5,9.52045,46.2563,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,14.104399999999998,75.8755,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,4.23131,46.5084,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,31.8759,22.9391,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,13,7.4047999999999945,49.7854,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,34.9083,76.5057,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,7.052199999999999,50.6677,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,34.414699999999996,53.1885,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,91,11.213,48.399,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,10,12.0592,49.2813,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,25.105800000000002,11.3435,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,20.5924,60.6248,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,8.95628,48.0209,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,32.5811,78.5223,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,10,8.321600000000004,48.9032,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,10.366699999999994,75.7495,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,5.92384,48.273,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,10,10.2962,49.5334,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,6.2059,48.6511,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,12,12.482399999999998,8.6967,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,9.80254,21.9308,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,4,29.830699999999993,18.9059,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,3,43.9351,23.8214,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,11.918199999999999,5.67176,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,17.9831,34.5347,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,91,9.16784,49.6594,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,10,21.4386,12.2258,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,4,22.849100000000007,8.31858,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,4,8.46262,49.5334,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,18.6883,47.6428,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,10.7898,62.7675,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,13,5.853300000000004,47.6428,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,7.4048,46.8865,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,5,31.029600000000002,77.0099,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,12,7.68688,49.1552,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,6.981700000000004,49.2813,True,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,91,9.73202,60.8769,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,13,37.165,51.9281,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,29,10.5078,50.4156,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,19,26.8688,87.5972,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
BALONCESTO ALCALA,13,10.8604,51.8021,False,5,INMOBILIARIA GÁLVEZ SANTA CRUZ,True
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,33.35680000000001,42.7272,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,24,9.1678,48.0209,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,26.375200000000007,10.4612,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,31.5233,27.3505,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,33.5684,38.9461,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,9.520499999999998,48.7771,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,7.68688,47.8948,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,13.4697,25.5859,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,9,18.1241,6.55403,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,13.046499999999995,79.6567,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,6.1354,48.273,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,21.4386,7.56234,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,44,11.847700000000003,93.395,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,27.785600000000002,15.2507,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,44,35.543000000000006,63.2716,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,35.402,82.1775,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,9.732,53.3145,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,7,15.021199999999993,93.2689,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,25.0353,8.44462,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,8.32158,49.5334,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,6.27645,49.2813,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,32.0874,63.3977,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,34.9083,49.7854,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,20.380799999999994,7.68838,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,39.1396,34.1566,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,8,9.308899999999994,49.2813,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,5.6417,49.0292,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,32.7927,73.4808,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,6.34697,39.7023,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,44,18.8999,5.04156,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,24,11.9887,41.0887,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,24,9.30889,49.0292,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,27.433,11.9737,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,11.354,79.0265,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,32.158,19.7881,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,24.33,9.07481,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,12.7645,50.7937,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,13,17.2779,51.1719,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,6,22.002799999999993,68.8173,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,8,31.029600000000002,84.3201,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,6.276399999999995,49.0292,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,44,10.1551,81.5473,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,6.1354,49.1552,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,6.1354,46.8865,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,12.3413,31.2577,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,7,26.445700000000002,83.3118,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,7,7.2637,49.7854,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,32.2285,77.6401,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,7.12271,47.0126,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,8.462599999999995,49.9115,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,14,14.5275,5.7978,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,38.0818,50.9198,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,21,13.399100000000004,44.6178,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,44,8.88575,5.7978,True,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,15,7.05219,93.647,False,5,BALONCESTO ALCALA,False
INMOBILIARIA GÁLVEZ SANTA CRUZ,7,11.213,46.5084,False,5,BALONCESTO ALCALA,False
FUNDACION GLOBALCAJA LA RODA,20,8.24403,44.2397,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,8.187600000000003,41.7189,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,6,32.7151,75.2453,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,32.2355,80.0348,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,13,8.540199999999999,54.953,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,13.970399999999998,48.9032,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,9.23134,42.6012,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,25,5.930899999999994,41.2148,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,13,34.8308,19.6621,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,3,27.087400000000002,76.3797,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,20.599400000000003,39.0721,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,10,23.138199999999998,91.3783,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,17.4824,51.8021,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,13,33.2793,31.7618,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,25,6.636099999999999,44.2397,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,25,7.552899999999994,44.7439,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,6,5.70525,54.827,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,29.767200000000003,14.8726,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,9,10.4302,45.3741,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,6,6.76307,55.9613,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,20,25.959100000000007,10.7133,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,6,5.91681,43.4835,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,10,6.1989,58.9863,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,20.811000000000007,37.9378,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,6.41046,60.4988,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,9,7.200299999999999,56.9697,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,6.071899999999999,42.6012,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,20.811000000000007,34.9128,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,5.437200000000004,41.845,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,12.066299999999998,46.5084,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,6,8.94925,46.3824,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,7.60934,56.4655,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,9.0903,54.701,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,29.7532,83.816,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,7.60934,56.4655,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,9,28.6954,79.5307,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,30.7405,66.9267,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,13,19.1044,55.4572,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,9,28.709400000000002,11.9737,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,10,9.58395,42.6012,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,11.925200000000004,42.7272,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,6.8476,52.1802,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,4,12.8985,51.0458,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,10,6.69255,44.7439,True,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
FUNDACION GLOBALCAJA LA RODA,0,20.246799999999993,68.9434,False,5,C.D. BASKET GLOBALCAJA QUINTANAR,True
